term_str,dfidf
shoes,0.0
shone,2.584962500721156
shoob,2.584962500721156
shook,2.3398500028846247
shoot,1.315172029168969
shootin,3.169925001442312
shooting,3.169925001442312
shoots,3.0
shop,3.169925001442312
shopping,2.584962500721156
shore,1.315172029168969
shores,3.169925001442312
short,2.3398500028846247
shorty,3.0
shot,1.315172029168969
shotgun,3.0
shots,3.0
should,0.0
shoulda,3.0
shoulder,1.315172029168969
shoulders,2.3398500028846247
shouldnt,2.3398500028846247
shouldntve,2.584962500721156
shouldve,0.0
shout,3.0
shoutout,2.584962500721156
shove,2.584962500721156
show,0.0
showed,2.3398500028846247
shower,2.584962500721156
showin,3.169925001442312
showing,2.584962500721156
shown,2.584962500721156
shows,3.0
shrink,3.169925001442312
shrug,3.169925001442312
shshake,2.584962500721156
shuffles,2.584962500721156
shunned,2.584962500721156
shut,2.3398500028846247
shuts,2.584962500721156
shutting,2.584962500721156
shy,2.3398500028846247
shyin,2.584962500721156
si,3.169925001442312
sich,2.584962500721156
sick,1.315172029168969
sicker,2.584962500721156
sickness,2.584962500721156
sicuro,2.584962500721156
sid,3.169925001442312
side,0.0
sidelines,2.584962500721156
sides,2.584962500721156
sidewalk,3.169925001442312
sidе,3.169925001442312
sie,2.584962500721156
sieger,2.584962500721156
siempre,2.584962500721156
sighing,2.584962500721156
sighs,2.584962500721156
sight,0.0
sightless,2.584962500721156
sights,2.584962500721156
sign,1.315172029168969
signal,2.584962500721156
signed,2.584962500721156
signs,3.0
sigo,2.584962500721156
sigue,2.584962500721156
silence,0.0
silent,1.315172029168969
silhouettes,2.584962500721156
silicon,2.584962500721156
silicone,2.584962500721156
silk,2.584962500721156
silly,3.0
silver,3.0
silverscreen,2.584962500721156
silvio,2.584962500721156
simmer,2.584962500721156
simmons,2.584962500721156
simon,2.584962500721156
simple,1.315172029168969
simplicity,2.584962500721156
simply,3.0
simultaneous,2.584962500721156
simz,2.584962500721156
sin,1.315172029168969
sina,2.584962500721156
sinas,2.584962500721156
sinatra,2.584962500721156
since,0.0
sincenow,2.584962500721156
sincere,2.584962500721156
sing,0.0
singe,2.584962500721156
singer,3.0
singers,2.584962500721156
singin,1.315172029168969
singing,1.315172029168969
single,1.315172029168969
sings,2.3398500028846247
sink,3.169925001442312
sinking,2.3398500028846247
sinks,2.584962500721156
sinner,3.169925001442312
sinners,2.584962500721156
sins,3.169925001442312
sip,3.0
sipdot,2.584962500721156
sipped,2.584962500721156
sippin,3.169925001442312
sipping,3.0
sips,2.584962500721156
sir,2.584962500721156
siskel,2.584962500721156
sister,2.3398500028846247
sisters,3.0
sit,0.0
sits,3.0
sittin,1.315172029168969
sitting,2.3398500028846247
situation,3.0
six,2.3398500028846247
sixfootfour,2.584962500721156
sixinch,2.584962500721156
sixshooter,3.169925001442312
sixstring,2.584962500721156
sixteen,2.584962500721156
sixth,2.584962500721156
size,3.0
sizwa,2.584962500721156
sizzlin,2.584962500721156
skans,2.584962500721156
skate,2.584962500721156
skeletons,2.584962500721156
skelter,2.584962500721156
skid,2.584962500721156
skies,2.3398500028846247
skilla,2.584962500721156
skim,2.584962500721156
skin,0.0
skip,3.0
skirt,2.584962500721156
skis,2.584962500721156
skrrt,2.584962500721156
skull,2.584962500721156
sky,0.0
skydive,2.584962500721156
skyline,3.169925001442312
skys,2.584962500721156
slab,2.584962500721156
slack,3.169925001442312
slacks,2.584962500721156
slag,2.584962500721156
slam,2.584962500721156
slamming,2.584962500721156
slap,2.584962500721156
slatt,2.584962500721156
slave,2.584962500721156
slavin,2.584962500721156
sleazin,3.169925001442312
sleek,2.584962500721156
sleep,0.0
sleeper,2.584962500721156
sleepers,2.584962500721156
sleepin,3.0
sleeping,3.0
sleepless,3.169925001442312
sleeps,3.0
sleepwalk,2.584962500721156
sleeve,3.0
sleight,3.0
slept,3.0
slick,2.584962500721156
slicked,2.584962500721156
slide,3.0
slik,2.584962500721156
slip,0.0
slipped,3.169925001442312
slippin,2.584962500721156
slipping,2.584962500721156
slips,3.169925001442312
slittin,2.584962500721156
sloankettering,2.584962500721156
slob,2.584962500721156
slogan,2.584962500721156
sloppy,2.584962500721156
slouch,2.584962500721156
slow,0.0
slower,2.584962500721156
slowin,2.584962500721156
slowly,0.0
slows,3.169925001442312
slums,2.584962500721156
slut,2.584962500721156
sly,2.584962500721156
smack,2.584962500721156
small,1.315172029168969
smalltown,2.584962500721156
smart,2.3398500028846247
smarter,2.584962500721156
smartest,3.0
smash,3.0
smashed,2.584962500721156
smashing,2.584962500721156
smell,1.315172029168969
smells,3.0
smile,0.0
smiled,3.0
smiles,3.0
smilin,2.584962500721156
smiling,3.0
smith,2.584962500721156
smithereens,2.584962500721156
smoke,1.315172029168969
smoker,2.584962500721156
smokes,3.169925001442312
smokin,3.169925001442312
smoking,1.315172029168969
smoky,2.584962500721156
smooth,2.584962500721156
smothered,2.584962500721156
smudged,2.584962500721156
sna,2.584962500721156
snake,2.584962500721156
snakes,2.584962500721156
snap,3.169925001442312
snapchat,2.584962500721156
snappin,2.584962500721156
snare,2.584962500721156
snatch,3.169925001442312
snatched,2.584962500721156
sneak,3.0
sneakers,2.584962500721156
sneaks,2.584962500721156
sneaky,2.584962500721156
snickers,2.584962500721156
snide,2.584962500721156
sniff,2.584962500721156
sniffin,3.169925001442312
snooze,2.584962500721156
snow,2.3398500028846247
snowflakes,2.584962500721156
snows,3.169925001442312
snuff,3.169925001442312
snug,2.584962500721156
so,0.0
soaked,2.584962500721156
soakin,2.584962500721156
soaking,2.584962500721156
soar,2.584962500721156
sober,3.169925001442312
sobriety,2.584962500721156
social,2.584962500721156
society,2.3398500028846247
sock,3.0
socks,2.584962500721156
sodomy,2.584962500721156
sofa,2.584962500721156
soft,1.315172029168969
softer,2.584962500721156
softly,3.0
softshoe,2.584962500721156
softspoken,2.584962500721156
sofía,2.584962500721156
soho,2.584962500721156
sol,2.584962500721156
sold,1.315172029168969
soldier,2.584962500721156
soldiers,3.169925001442312
soldout,2.584962500721156
soles,2.584962500721156
solitary,2.584962500721156
solito,2.584962500721156
solo,2.3398500028846247
solsbury,2.584962500721156
solve,2.584962500721156
some,0.0
somebody,0.0
somebodys,3.0
somed,2.584962500721156
someday,0.0
somehow,2.3398500028846247
someone,0.0
someones,2.584962500721156
someplace,2.584962500721156
somethin,0.0
something,0.0
somethings,2.3398500028846247
sometime,2.584962500721156
sometimes,1.315172029168969
somewhere,0.0
son,1.315172029168969
song,0.0
songs,0.0
songwriter,2.584962500721156
sonic,2.584962500721156
sono,2.584962500721156
sonrían,2.584962500721156
sons,3.169925001442312
soon,0.0
sooner,2.3398500028846247
sopra,2.584962500721156
sore,3.169925001442312
sorrow,3.169925001442312
sorrowed,2.584962500721156
sorry,0.0
sort,2.584962500721156
sorta,2.584962500721156
sos,3.169925001442312
sotto,2.584962500721156
soul,0.0
soulmate,2.584962500721156
soulmates,2.584962500721156
souls,2.3398500028846247
sound,0.0
soundly,2.584962500721156
sounds,2.3398500028846247
sour,3.169925001442312
south,1.315172029168969
southbound,2.584962500721156
southern,3.0
southside,2.584962500721156
southward,2.584962500721156
souvenirs,2.584962500721156
sowas,2.584962500721156
soy,3.169925001442312
space,0.0
spaced,2.584962500721156
spaces,2.584962500721156
spaceship,2.584962500721156
spaceships,3.169925001442312
spain,2.584962500721156
span,2.584962500721156
spanish,2.584962500721156
spare,3.0
spark,3.0
sparkin,2.584962500721156
sparks,3.169925001442312
spaz,2.584962500721156
speak,0.0
speaka,2.584962500721156
speakin,3.169925001442312
speaking,3.169925001442312
speaks,3.169925001442312
special,1.315172029168969
specialists,2.584962500721156
specially,2.584962500721156
specials,2.584962500721156
spectators,2.584962500721156
speed,1.315172029168969
speedin,3.169925001442312
speeding,2.584962500721156
spell,2.3398500028846247
spellbound,2.584962500721156
spend,0.0
spendin,2.584962500721156
spending,3.0
spent,0.0
spettro,2.584962500721156
spheres,2.584962500721156
spice,2.584962500721156
spiderboy,2.584962500721156
spidermans,2.584962500721156
spiders,2.584962500721156
spied,2.584962500721156
spielbergs,2.584962500721156
spies,2.584962500721156
spigoli,2.584962500721156
spiked,2.584962500721156
spill,2.584962500721156
spilled,2.584962500721156
spillin,3.169925001442312
spilling,2.584962500721156
spilt,2.584962500721156
spin,2.3398500028846247
spine,3.169925001442312
spinge,2.584962500721156
spinnin,2.3398500028846247
spinning,1.315172029168969
spins,2.584962500721156
spinto,2.584962500721156
spiral,2.584962500721156
spiraling,2.584962500721156
spirallin,2.584962500721156
spirit,3.0
spirits,3.0
spiritual,2.584962500721156
spit,2.584962500721156
splat,2.584962500721156
splinters,2.584962500721156
split,3.169925001442312
spoke,3.0
spoken,3.0
sponsor,2.584962500721156
spoon,3.169925001442312
sported,2.584962500721156
sports,2.584962500721156
sportscenter,2.584962500721156
spot,3.0
spotlight,3.169925001442312
spotstate,2.584962500721156
spotted,2.584962500721156
spottin,2.584962500721156
spray,3.169925001442312
spread,2.584962500721156
spreading,3.169925001442312
sprechen,2.584962500721156
spring,3.169925001442312
sprinter,2.584962500721156
sproutin,2.584962500721156
sprung,3.0
sputnik,2.584962500721156
spy,2.584962500721156
squad,2.584962500721156
squandered,2.584962500721156
square,3.169925001442312
squealin,2.584962500721156
squealing,2.584962500721156
squeeze,3.169925001442312
squeezed,2.584962500721156
squintin,2.584962500721156
squirmin,2.584962500721156
squirrel,2.584962500721156
sssssing,2.584962500721156
sta,2.584962500721156
stab,2.584962500721156
stability,2.584962500721156
stable,2.584962500721156
stack,3.169925001442312
stacked,2.584962500721156
stacking,2.584962500721156
stadium,2.584962500721156
staffroom,2.584962500721156
stage,2.3398500028846247
stain,3.0
stainless,2.584962500721156
stains,3.0
stairs,3.169925001442312
stake,2.584962500721156
staked,2.584962500721156
stalin,2.584962500721156
stalking,2.584962500721156
stall,2.584962500721156
stallin,2.584962500721156
stallone,2.584962500721156
stalls,2.584962500721156
stamps,2.584962500721156
stan,2.584962500721156
stance,2.584962500721156
stand,0.0
standin,1.315172029168969
standing,0.0
standingyou,2.584962500721156
stands,2.3398500028846247
stank,2.584962500721156
star,1.315172029168969
stare,2.3398500028846247
stared,3.169925001442312
stares,3.0
starin,3.169925001442312
staring,2.3398500028846247
stark,2.584962500721156
starkweather,2.584962500721156
starlet,2.584962500721156
starlight,3.0
stars,0.0
start,0.0
started,0.0
startin,3.169925001442312
starting,1.315172029168969
starts,3.0
starving,3.169925001442312
stash,3.0
state,3.0
states,2.584962500721156
station,3.0
statue,2.584962500721156
status,2.584962500721156
stay,0.0
stayed,3.0
stayin,3.0
staying,3.0
stays,3.169925001442312
stead,2.584962500721156
steady,3.169925001442312
steak,2.584962500721156
steal,1.315172029168969
stealin,2.584962500721156
stealing,2.584962500721156
steals,2.584962500721156
steam,2.584962500721156
steel,3.0
steelo,2.584962500721156
steering,2.584962500721156
step,0.0
steppers,2.584962500721156
steppin,3.169925001442312
stepping,2.584962500721156
steps,2.3398500028846247
stereo,3.169925001442312
stesso,2.584962500721156
stick,1.315172029168969
sticker,2.584962500721156
sticking,3.169925001442312
sticks,3.0
sticky,2.584962500721156
stilettos,3.169925001442312
still,0.0
stillness,2.584962500721156
sting,3.169925001442312
stinking,2.584962500721156
stir,2.584962500721156
sto,2.584962500721156
stock,3.0
stockton,2.584962500721156
stole,1.315172029168969
stolen,2.584962500721156
stomach,3.169925001442312
stomp,3.169925001442312
stomping,2.584962500721156
stone,2.3398500028846247
stoned,3.0
stoner,2.584962500721156
stones,2.584962500721156
stony,2.584962500721156
stood,3.0
stoop,3.169925001442312
stop,0.0
stopped,2.3398500028846247
stoppin,3.169925001442312
stops,1.315172029168969
stopwont,2.584962500721156
store,1.315172029168969
stories,3.169925001442312
storm,3.0
stormin,3.169925001442312
stormy,3.169925001442312
stormzy,2.584962500721156
story,0.0
storys,2.584962500721156
stowin,2.584962500721156
strada,2.584962500721156
straddle,2.584962500721156
straight,1.315172029168969
strange,0.0
stranger,2.3398500028846247
strangers,1.315172029168969
strangest,3.169925001442312
strap,3.169925001442312
strappagli,2.584962500721156
strapped,3.169925001442312
straw,2.584962500721156
strawberries,2.584962500721156
strawberry,2.584962500721156
stream,3.0
streamin,2.584962500721156
streams,2.584962500721156
street,0.0
streetlights,3.169925001442312
streets,0.0
streichholz,2.584962500721156
strength,2.584962500721156
stress,3.0
stressed,2.3398500028846247
stressing,2.584962500721156
stretch,2.584962500721156
stretching,3.169925001442312
strictly,3.169925001442312
stride,2.584962500721156
strife,2.584962500721156
strike,3.0
strikes,3.169925001442312
string,3.0
strings,3.169925001442312
strip,3.0
stroke,2.584962500721156
strolling,3.169925001442312
strong,0.0
stronger,1.315172029168969
struck,3.169925001442312
struggle,3.169925001442312
struggling,3.169925001442312
stub,2.584962500721156
stuck,1.315172029168969
studebaker,2.584962500721156
student,2.584962500721156
students,2.584962500721156
studied,2.584962500721156
studio,3.0
stuff,3.0
stumble,2.3398500028846247
stumblin,2.584962500721156
stumbling,2.584962500721156
stunner,2.584962500721156
stupid,2.3398500028846247
stupidass,2.584962500721156
stupidity,2.584962500721156
stutter,2.584962500721156
style,2.3398500028846247
stylish,2.584962500721156
su,2.584962500721156
suave,2.584962500721156
sube,2.584962500721156
subject,3.169925001442312
subjugation,2.584962500721156
subside,2.584962500721156
substitute,2.584962500721156
subtle,2.584962500721156
suburban,2.584962500721156
suburbs,3.0
subway,2.584962500721156
succeed,3.169925001442312
succeedin,2.584962500721156
success,2.584962500721156
successo,2.584962500721156
succotash,2.584962500721156
such,0.0
suck,2.584962500721156
sucked,3.169925001442312
sucker,3.169925001442312
suckin,3.169925001442312
sucks,3.169925001442312
suddenly,2.3398500028846247
sue,3.169925001442312
suelta,2.584962500721156
suez,2.584962500721156
suffer,3.169925001442312
sufferin,2.584962500721156
suffering,3.169925001442312
suffice,3.169925001442312
sugar,1.315172029168969
suggestions,2.584962500721156
suicide,2.3398500028846247
suit,2.3398500028846247
suite,2.584962500721156
suites,2.584962500721156
sulla,2.584962500721156
sultans,2.584962500721156
summat,3.169925001442312
summer,0.0
summerhouse,2.584962500721156
summers,3.169925001442312
summertime,2.584962500721156
summit,2.584962500721156
summon,2.584962500721156
sun,0.0
sunburnt,2.584962500721156
sunday,2.3398500028846247
sundays,2.584962500721156
sunglasses,2.584962500721156
sunk,3.169925001442312
sunlight,2.584962500721156
sunney,2.584962500721156
sunny,2.3398500028846247
sunrise,2.584962500721156
sunroof,2.584962500721156
suns,3.0
sunscreen,2.584962500721156
sunset,3.0
sunshine,1.315172029168969
super,3.169925001442312
superhero,2.584962500721156
superhuman,3.169925001442312
superman,2.584962500721156
supermarket,3.169925001442312
supernatural,3.169925001442312
superstar,2.584962500721156
supper,2.584962500721156
supplies,2.584962500721156
supply,2.584962500721156
support,2.584962500721156
suppose,3.0
supposed,1.315172029168969
sure,0.0
surely,3.169925001442312
surface,3.169925001442312
surgeon,3.169925001442312
surprise,1.315172029168969
surprised,3.169925001442312
surprises,2.584962500721156
surrender,3.0
surround,3.169925001442312
surrounded,3.169925001442312
surrounding,2.584962500721156
surrounds,2.584962500721156
survive,1.315172029168969
survivors,2.584962500721156
surе,2.584962500721156
sushi,3.169925001442312
suspense,2.584962500721156
sussed,2.584962500721156
suv,2.584962500721156
svidaniya,2.584962500721156
swag,2.584962500721156
swallow,3.0
swam,3.0
swan,2.584962500721156
swanging,2.584962500721156
swap,2.584962500721156
swat,2.584962500721156
sway,2.584962500721156
swayin,2.584962500721156
swear,0.0
swearin,2.584962500721156
sweat,0.0
sweater,2.584962500721156
sweaty,2.584962500721156
sweden,2.584962500721156
sweep,2.584962500721156
sweet,0.0
sweeter,3.169925001442312
sweetest,2.584962500721156
sweetheart,3.169925001442312
sweetness,3.169925001442312
swelter,2.584962500721156
swept,2.584962500721156
swift,2.584962500721156
swim,2.3398500028846247
swimmin,3.169925001442312
swimming,2.3398500028846247
swing,0.0
swingin,2.584962500721156
swinging,3.169925001442312
swiss,2.584962500721156
switch,3.0
sword,2.584962500721156
swore,2.584962500721156
sworn,2.584962500721156
sydney,2.584962500721156
symbolic,2.584962500721156
symphony,2.584962500721156
symptoms,2.584962500721156
syngman,2.584962500721156
system,2.584962500721156
sza,2.584962500721156
sé,2.584962500721156
sì,2.584962500721156
sí,2.584962500721156
síguelo,2.584962500721156
sólo,2.584962500721156
t,2.584962500721156
ta,2.584962500721156
table,3.0
tables,2.584962500721156
tack,2.584962500721156
tackled,2.584962500721156
tail,2.584962500721156
tails,3.169925001442312
tais,2.584962500721156
taiwan,2.584962500721156
take,0.0
takea,2.584962500721156
taken,0.0
takes,0.0
taketaketaketaketaketake,2.584962500721156
takin,2.3398500028846247
taking,0.0
tal,2.584962500721156
tale,3.169925001442312
tales,3.169925001442312
talk,0.0
talked,3.0
talkin,0.0
talking,0.0
talks,2.3398500028846247
tall,2.3398500028846247
tame,3.169925001442312
tamed,3.169925001442312
tamika,2.584962500721156
tan,3.169925001442312
tangibly,2.584962500721156
tangled,2.584962500721156
tank,2.584962500721156
tanks,2.584962500721156
tans,2.584962500721156
tanta,2.584962500721156
tantric,2.584962500721156
tantrum,2.584962500721156
tap,3.169925001442312
tape,3.169925001442312
taps,2.584962500721156
tar,2.584962500721156
tarapaparipa,2.584962500721156
tardes,2.584962500721156
taste,0.0
tasted,3.169925001442312
tastee,2.584962500721156
tastes,3.0
tasty,2.584962500721156
tata,2.584962500721156
tatari,2.584962500721156
tataripa,2.584962500721156
tats,2.584962500721156
tattered,2.584962500721156
tattoo,3.169925001442312
tattoos,2.584962500721156
tatuaggi,2.584962500721156
taught,1.315172029168969
taxi,3.169925001442312
taylor,2.584962500721156
tbone,2.584962500721156
te,3.169925001442312
tea,3.169925001442312
teach,2.3398500028846247
teacher,3.0
teachers,3.169925001442312
team,2.3398500028846247
tear,0.0
teardrop,2.584962500721156
teardrops,3.169925001442312
tearin,3.0
tearing,2.3398500028846247
tears,0.0
teas,2.584962500721156
tease,3.0
teasin,2.584962500721156
teasing,2.584962500721156
teatime,2.584962500721156
technically,2.584962500721156
technology,2.584962500721156
ted,2.584962500721156
teddy,2.584962500721156
tee,2.584962500721156
teenage,3.0
teens,2.584962500721156
teetering,2.584962500721156
teeth,2.3398500028846247
telecaster,2.584962500721156
telepatía,2.584962500721156
telephone,2.584962500721156
teletubbies,2.584962500721156
television,3.0
tell,0.0
tellers,2.584962500721156
tellin,3.0
telling,1.315172029168969
tells,2.3398500028846247
telly,2.584962500721156
temas,2.584962500721156
temible,2.584962500721156
temper,2.584962500721156
temperature,3.0
tempi,2.584962500721156
temple,2.584962500721156
tempo,3.169925001442312
tempoe,2.584962500721156
temporary,2.584962500721156
tempt,2.584962500721156
temptation,2.584962500721156
temptress,2.584962500721156
ten,0.0
tend,2.584962500721156
tendency,2.584962500721156
tender,2.584962500721156
tenemo,2.584962500721156
tener,2.584962500721156
tenfold,2.584962500721156
tenfoot,2.584962500721156
tengo,2.584962500721156
tense,3.169925001442312
tent,2.584962500721156
tenth,2.584962500721156
tequila,2.584962500721156
tera,2.584962500721156
termite,2.584962500721156
terra,2.584962500721156
terrace,2.584962500721156
terrible,3.169925001442312
terrified,3.169925001442312
terrifying,2.584962500721156
terror,3.169925001442312
terrorism,2.584962500721156
terrorists,2.584962500721156
test,2.3398500028846247
testa,2.584962500721156
testaments,2.584962500721156
teste,2.584962500721156
testi,2.584962500721156
testified,2.584962500721156
testify,3.169925001442312
testo,2.584962500721156
tethered,2.584962500721156
texas,3.169925001442312
text,2.584962500721156
textin,2.584962500721156
texts,2.584962500721156
texture,2.584962500721156
thalidomide,2.584962500721156
thalía,2.584962500721156
than,0.0
thang,3.169925001442312
thank,1.315172029168969
thankful,2.584962500721156
thanks,3.169925001442312
that,0.0
thatd,2.584962500721156
thatkarat,2.584962500721156
thatll,2.3398500028846247
thats,0.0
the,0.0
thedown,2.584962500721156
their,0.0
them,0.0
theme,2.584962500721156
thems,2.584962500721156
themselves,2.584962500721156
then,0.0
therapist,2.584962500721156
therapy,2.584962500721156
there,0.0
therell,3.169925001442312
theres,0.0
these,0.0
thethe,2.584962500721156
they,0.0
theyd,1.315172029168969
theyll,0.0
theyre,0.0
theyve,2.3398500028846247
thick,3.169925001442312
thicker,2.584962500721156
thickthirty,2.584962500721156
thief,3.169925001442312
thieves,2.584962500721156
thigh,2.584962500721156
thighs,2.3398500028846247
thin,3.169925001442312
thing,0.0
things,0.0
thingsll,2.584962500721156
think,0.0
thinkers,2.584962500721156
thinkin,0.0
thinking,0.0
thinks,3.169925001442312
third,3.0
thirst,2.584962500721156
thirsty,3.169925001442312
thirteen,2.584962500721156
thirties,2.584962500721156
thirty,2.584962500721156
thirtyone,2.584962500721156
this,0.0
thisll,3.169925001442312
thiswas,2.584962500721156
thong,2.584962500721156
thorn,2.584962500721156
thorny,2.584962500721156
those,0.0
thottie,2.584962500721156
thotty,2.584962500721156
though,0.0
thought,0.0
thoughts,1.315172029168969
thousand,2.3398500028846247
thread,3.0
threat,3.169925001442312
threatenin,2.584962500721156
three,0.0
threecard,2.584962500721156
threefive,2.584962500721156
threesomes,2.584962500721156
threw,1.315172029168969
thrift,2.584962500721156
thrill,0.0
thrilled,2.584962500721156
thrills,3.169925001442312
throat,1.315172029168969
throats,2.584962500721156
throne,3.0
through,0.0
throughout,2.584962500721156
throw,0.0
throwed,2.584962500721156
throwin,2.584962500721156
throwing,2.3398500028846247
thrown,1.315172029168969
throws,3.169925001442312
thug,2.584962500721156
thumb,3.169925001442312
thumbs,2.584962500721156
thunder,3.0
thunders,2.584962500721156
thunderstruck,2.584962500721156
thursday,3.0
thy,2.584962500721156
thе,2.584962500721156
thеse,2.584962500721156
thеthe,2.584962500721156
ti,3.169925001442312
tick,2.584962500721156
ticket,2.3398500028846247
tickets,3.0
tickin,3.169925001442312
tickles,3.169925001442312
ticktock,2.584962500721156
tidal,3.169925001442312
tide,3.0
tides,3.169925001442312
tie,3.0
tied,1.315172029168969
tiempo,2.584962500721156
tiene,2.584962500721156
ties,3.169925001442312
tiesto,2.584962500721156
tiffanys,2.584962500721156
tigers,3.169925001442312
tight,0.0
tights,3.169925001442312
tijay,2.584962500721156
til,0.0
tilits,2.584962500721156
till,0.0
timber,2.584962500721156
time,0.0
timeless,3.169925001442312
timepiece,2.584962500721156
timer,2.584962500721156
timers,2.584962500721156
times,0.0
timing,2.584962500721156
timе,2.584962500721156
ting,3.169925001442312
tingle,2.584962500721156
tings,2.584962500721156
tiny,2.3398500028846247
tion,2.584962500721156
tip,3.0
tipping,2.584962500721156
tippy,2.584962500721156
tipsy,2.584962500721156
tiptoe,2.584962500721156
tira,2.584962500721156
tirarno,2.584962500721156
tire,3.0
tired,0.0
tissue,2.584962500721156
titanium,2.584962500721156
titties,2.584962500721156
tití,2.584962500721156
tnod,2.584962500721156
to,0.0
toa,2.584962500721156
toad,2.584962500721156
toast,2.3398500028846247
toasts,2.584962500721156
tocando,2.584962500721156
tock,2.584962500721156
toda,2.584962500721156
todavía,2.584962500721156
today,1.315172029168969
todd,2.584962500721156
toddler,2.584962500721156
todds,2.584962500721156
todita,2.584962500721156
todo,2.584962500721156
toe,3.169925001442312
toes,3.0
toetotoe,2.584962500721156
together,0.0
toke,3.0
toked,2.584962500721156
toker,2.584962500721156
tokyo,2.584962500721156
told,0.0
toll,3.169925001442312
tom,2.584962500721156
toma,2.584962500721156
tomar,2.584962500721156
tomboy,2.584962500721156
tommy,2.584962500721156
tommys,3.169925001442312
tomorrow,0.0
toms,2.584962500721156
ton,3.169925001442312
tone,2.584962500721156
toned,2.584962500721156
tongue,1.315172029168969
tonguetied,2.584962500721156
tonic,2.584962500721156
tonight,0.0
tonights,2.584962500721156
tonk,2.584962500721156
tonta,2.584962500721156
too,0.0
took,0.0
tool,2.584962500721156
tools,2.584962500721156
tooohoohooh,2.584962500721156
toothcomb,2.584962500721156
top,1.315172029168969
topic,2.584962500721156
topless,2.584962500721156
topped,2.584962500721156
tops,3.0
tore,3.0
tormented,2.584962500721156
torn,2.3398500028846247
tornup,2.584962500721156
toronto,2.584962500721156
torso,2.584962500721156
torture,2.584962500721156
toscanini,2.584962500721156
toss,3.169925001442312
total,3.169925001442312
totito,2.584962500721156
totori,2.584962500721156
touch,0.0
touchdown,2.584962500721156
touched,1.315172029168969
touches,3.169925001442312
touching,3.0
tough,3.0
tour,2.584962500721156
tourist,2.584962500721156
tov,2.584962500721156
toward,3.169925001442312
towards,3.169925001442312
towel,2.584962500721156
tower,2.584962500721156
towers,2.584962500721156
town,0.0
towns,2.584962500721156
toxic,2.584962500721156
toxins,2.584962500721156
toy,2.584962500721156
toyota,2.584962500721156
toys,2.584962500721156
tra,2.584962500721156
trabaja,2.584962500721156
trace,3.169925001442312
tracey,2.584962500721156
track,1.315172029168969
trackname,2.584962500721156
tracks,3.0
tracksuit,2.584962500721156
traction,2.584962500721156
tracy,2.584962500721156
trade,2.3398500028846247
trader,2.584962500721156
tradin,2.584962500721156
tradition,2.584962500721156
traffic,3.0
traffics,2.584962500721156
tragic,2.584962500721156
trail,3.169925001442312
trailed,2.584962500721156
trailer,2.584962500721156
train,0.0
trainer,2.584962500721156
trains,3.169925001442312
tramp,2.584962500721156
tramps,2.584962500721156
transmissions,2.584962500721156
transpire,2.584962500721156
trap,3.0
trapped,3.169925001442312
trappin,2.584962500721156
trash,3.169925001442312
trashed,2.584962500721156
trashin,2.584962500721156
trauma,2.584962500721156
travel,1.315172029168969
traveled,2.584962500721156
travelin,2.584962500721156
traveling,3.169925001442312
travellin,2.584962500721156
tread,2.584962500721156
treason,2.584962500721156
treasure,3.169925001442312
treat,1.315172029168969
treating,2.584962500721156
treats,2.584962500721156
tree,2.3398500028846247
treehouse,2.584962500721156
trees,1.315172029168969
treetop,2.584962500721156
tremble,2.584962500721156
trembles,2.584962500721156
trends,2.584962500721156
tres,2.584962500721156
trevor,2.584962500721156
trial,3.169925001442312
trials,2.584962500721156
tribe,2.584962500721156
tribeca,2.584962500721156
tribulations,2.584962500721156
trick,1.315172029168969
trickin,2.584962500721156
tricks,3.0
tried,0.0
tries,2.584962500721156
trifles,2.584962500721156
trigger,2.3398500028846247
trillion,2.584962500721156
trip,1.315172029168969
triple,3.0
tripped,3.169925001442312
trippin,3.169925001442312
trivial,3.169925001442312
trojan,2.584962500721156
trony,2.584962500721156
tropical,2.584962500721156
trouble,1.315172029168969
troubled,2.584962500721156
troubles,3.169925001442312
trout,2.584962500721156
truck,3.0
true,0.0
truly,3.169925001442312
truman,2.584962500721156
trump,2.584962500721156
trumpet,2.584962500721156
trust,2.3398500028846247
truth,0.0
truths,2.584962500721156
truе,2.584962500721156
try,0.0
tryin,1.315172029168969
trying,1.315172029168969
tryna,2.3398500028846247
tráeme,2.584962500721156
trümmern,2.584962500721156
tshirt,3.169925001442312
tu,2.584962500721156
tub,2.584962500721156
tube,2.584962500721156
tucked,2.584962500721156
tucks,2.584962500721156
tuesday,3.169925001442312
tuesdays,2.584962500721156
tumba,2.584962500721156
tumble,2.584962500721156
tumbling,3.169925001442312
tuna,3.169925001442312
tune,1.315172029168969
tuned,2.584962500721156
tunes,3.0
tuning,2.584962500721156
tunnel,2.584962500721156
tunnels,2.584962500721156
tuo,2.584962500721156
tuoi,2.584962500721156
turkey,2.584962500721156
turkishcypriot,2.584962500721156
turn,0.0
turned,0.0
turnin,0.0
turning,0.0
turns,0.0
turquoise,2.584962500721156
tus,2.584962500721156
tusa,2.584962500721156
tututu,2.584962500721156
tutututu,2.584962500721156
tututututu,2.584962500721156
tuviera,2.584962500721156
tuviese,2.584962500721156
tux,2.584962500721156
tv,3.169925001442312
tvs,2.584962500721156
twas,2.584962500721156
twelve,2.584962500721156
twenty,3.169925001442312
twentyeight,2.584962500721156
twentyfirst,3.169925001442312
twentyfive,3.169925001442312
