,PC1,PC2,PC3,PC4,PC5,PC6
candlelight,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
cashing,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
cashed,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
candlestick,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
carving,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
cartwheels,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
cart,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
calle,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
channeling,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
channels,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
choked,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
choir,-0.011913962025485633,0.00617711023694624,0.017320016321784648,0.0012021023976397734,-0.012261523635082365,0.004953506259899244
cable,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
chocolate,0.020103531314888307,-0.003087389126886327,0.01590883236869501,-0.029372709143058895,0.01541274830915789,0.0020756310615689063
chitown,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
chiropractor,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chip,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
chin,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
chimpanzees,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
chimpanzee,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
chimed,0.003251109396132821,-0.03905474446211503,-0.02389714674546348,-0.00745670559820118,-0.03760578716057928,-0.0007499641670990225
chillin,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
chill,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
chili,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
childs,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
childlike,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
choirs,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
chokin,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chanter,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
choosin,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
circuits,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
byways,0.015077648486166216,-0.0023155418451647433,0.011931624276521252,-0.022029531857294154,0.011559561231868411,-0.00018826885135396091
cinema,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
cinderella,-0.010025753367339282,-0.006764740785944219,-0.001841011027407288,0.0043781650630493165,0.013909888176119618,-0.0015650130740259853
cigs,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
ci,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
chеcked,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
churnin,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
caaash,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
chunder,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
chugalug,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
chose,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
chord,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
choppers,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
choppa,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
childhood,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
cabrón,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chickenpox,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chicken,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
cheated,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
cheat,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
caja,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
che,-0.01945711293102172,0.11848483592980236,-0.10581788495821463,-0.03959858504615732,-0.0026226351309785235,-0.011358248993405812
chauncy,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
calabasas,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
calci,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
calculator,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
chaser,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
californication,0.007585921924309922,-0.09112773707826843,-0.055760009072748154,-0.017398979729136097,-0.08774683670801836,0.034931849352868846
charming,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
charm,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
charity,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
charade,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
chapters,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
cah,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
checkin,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
cages,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
cherry,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chica,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chhchh,-0.14296754430582803,0.07412532284335512,0.20784019586141644,0.014425228771677333,-0.14713828362098888,0.05556465639088073
chh,-0.14296754430582803,0.07412532284335512,0.20784019586141644,0.014425228771677333,-0.14713828362098888,0.05556465639088073
chewing,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
chew,-0.00898020596816387,0.054685308890678,-0.048839023826868284,-0.018276270021303373,-0.0012104469835285444,-0.0017304850940369682
chess,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
cherish,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
café,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
cadena,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
chemistry,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
cheetah,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
cheesin,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
cheer,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
cheeks,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
contain,-0.013367671156452394,-0.009019654381258974,-0.002454681369876389,0.0058375534173990985,0.01854651756815952,0.005245753040167193
contender,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
diggity,-0.053470684625809575,-0.0360786175250359,-0.009818725479505555,0.023350213669596394,0.07418607027263809,0.020983012160668772
bozo,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
deceiving,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
debutante,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
debut,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
debate,-0.010025753367339282,-0.006764740785944219,-0.001841011027407288,0.0043781650630493165,0.013909888176119618,-0.0015650130740259853
deathbed,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
bozos,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
dearoohoohooh,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dealt,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
braggin,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
deals,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
dealin,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dealer,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
braided,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
deafening,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
deafen,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
decembers,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
decidí,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
deadbeat,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
decir,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
definition,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
defense,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
defeat,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
deeya,-0.09928301687904727,0.05147591864121882,0.14433346934820585,0.010017519980331483,-0.10217936362568666,-0.030900603213061185
deepest,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
deeds,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
deedee,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
deedahdo,-0.015885282700647523,0.008236146982594993,0.02309335509571288,0.0016028031968530337,-0.016348698180109835,0.0015468552245692369
dee,-0.0277992447261332,0.014413257219541255,0.04041337141749759,0.0028049055944928086,-0.02861022181519224,-0.0011986487402550657
dedication,-0.0059868039787759056,0.036456872593785314,-0.03255934921791217,-0.012184180014202243,-0.0008069646556857012,-0.0012145695421091982
dedicated,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
decorators,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
boxer,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
decline,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
boyfriends,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
deadly,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
brains,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
deflated,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
braver,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
brawl,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
darker,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
darkened,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
dap,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
dans,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
breaka,-0.010476906962857854,0.06379952703912438,-0.05697886113134638,-0.021322315024853957,-0.0014121881474499756,0.0010476198018749773
dances,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
damned,0.020731731541082345,0.004772681416958606,0.002413142692901627,0.02760949333400866,0.0011382511313237213,0.0031755946586840772
breasts,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
damage,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
dalla,-0.004490102984081935,0.027342654445339,-0.024419511913434142,-0.009138135010651686,-0.0006052234917642722,-0.0008652425470184841
dale,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
dal,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
dahdodah,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
dahdahdah,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
darle,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
das,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
branches,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
dass,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
ddown,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
ddestiny,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
dddont,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
dddaytrip,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dazzle,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
daze,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
brandnew,0.002167406264088549,-0.026036496308076695,-0.01593143116364233,-0.0049711370654674574,-0.025070524773719533,-0.0036942302089363345
dayeehyay,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
daycare,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
daybyday,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
brat,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
daughterinlaw,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dato,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
datin,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
dated,0.020731731541082345,0.004772681416958606,0.002413142692901627,0.02760949333400866,0.0011382511313237213,0.0031755946586840772
bouquets,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
degrading,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
context,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dicen,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dew,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
devorarte,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
bosom,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
device,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
detuned,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
detto,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
detective,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
destroyed,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
destined,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
dessert,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
despué,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
desperation,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
desperate,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
despechá,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
despair,-0.011913962025485633,0.00617711023694624,0.017320016321784648,0.0012021023976397734,-0.012261523635082365,0.004953506259899244
diablo,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
dich,-0.004490102984081935,0.027342654445339,-0.024419511913434142,-0.009138135010651686,-0.0006052234917642722,-0.0008652425470184841
deserved,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
dictionary,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
diggin,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
boomboomboomboom,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
digger,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
digan,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
diga,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
boomers,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
differences,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
difference,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
booming,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
differ,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
boot,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
boots,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
booze,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
bop,0.04146346308216474,0.009545362833917222,0.0048262853858032605,0.05521898666801739,0.0022765022626474465,-0.0024376413988297352
dideeda,-0.023827924050971307,0.0123542204738925,0.03464003264356935,0.0024042047952795523,-0.024523047270164768,-0.0027299228501820104
boss,0.024878077849298845,0.005727217700350335,0.002895771231481956,0.03313139200081044,0.001365901357588468,-0.0008448540356379969
deserts,0.001083703132044272,-0.013018248154038316,-0.007965715581821147,-0.0024855685327337227,-0.012535262386859735,0.0018226567847129639
degree,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
della,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
delivered,-0.04765584810194267,0.024708440947785033,0.06928006528713879,0.004808409590559106,-0.04904609454032959,0.014039067141764621
delightful,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
delighted,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
bottoms,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
delicate,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
bounce,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
delay,-0.013367671156452394,-0.009019654381258974,-0.002454681369876389,0.0058375534173990985,0.01854651756815952,0.005245753040167193
boundaries,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
bounty,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
bouquet,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
dejo,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dejamo,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
deja,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
dei,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
degrees,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
deliveries,-0.0059868039787759056,0.036456872593785314,-0.03255934921791217,-0.012184180014202243,-0.0008069646556857012,-0.0012145695421091982
delusion,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
describe,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
demands,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
descend,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
